Year,Length (minutes),Rating Amount,Metascore,Rating,Weighted Rating
1.0,0.21259842519685038,0.19264214046822742,0.7200000000000001,0.6190476190476191,0.1764050596521489
0.9537037037037024,0.14566929133858267,0.3311036789297659,0.9600000000000001,0.6190476190476191,0.3028604283455512
0.5833333333333321,0.11614173228346458,0.3311036789297659,0.8533333333333334,0.6190476190476191,0.3028604283455512
0.8333333333333321,0.14173228346456693,0.4983277591973244,0.5466666666666666,0.6190476190476191,0.4555843035791289
0.8333333333333321,0.18307086614173226,0.4983277591973244,0.7999999999999999,0.6190476190476191,0.4555843035791289
0.7222222222222214,0.05905511811023623,0.3979933110367893,0.84,0.6190476190476191,0.3639499784389823
0.7222222222222214,0.10236220472440946,0.431438127090301,0.52,0.6190476190476191,0.3944947534856978
0.9074074074074083,0.09448818897637795,0.3311036789297659,0.8533333333333334,0.6190476190476191,0.3028604283455512
0.731481481481481,0.09448818897637795,0.3979933110367893,0.68,0.6190476190476191,0.3639499784389823
0.8888888888888893,0.2106299212598425,0.5986622073578596,0.7466666666666667,0.6190476190476191,0.5472186287192754
0.6388888888888893,0.11417322834645668,0.46488294314381273,0.8266666666666668,0.6190476190476191,0.4250395285324134
0.9907407407407405,0.1614173228346457,0.1411371237458194,0.8133333333333334,0.6190476190476191,0.12936610608020696
0.7962962962962941,0.1811023622047244,0.3150501672240803,0.7999999999999999,0.6190476190476191,0.28819893632312776
0.7592592592592595,0.12007874015748032,0.3979933110367893,0.4933333333333334,0.6190476190476191,0.3639499784389823
0.48148148148148096,0.21259842519685038,0.11806020066889633,0.7600000000000001,0.6190476190476191,0.10829021129797325
0.6666666666666643,0.05905511811023623,0.10936454849498328,0.92,0.6190476190476191,0.10034856978582721
0.24074074074074048,0.08661417322834647,0.2053511705685619,1.0,0.6190476190476191,0.1880120741699008
0.8796296296296298,0.1062992125984252,0.31906354515050167,0.42666666666666664,0.6190476190476191,0.2918643093287336
0.40740740740740833,0.10039370078740159,0.2451505016722408,0.9600000000000001,0.6190476190476191,0.2243603564754923
0.6666666666666643,0.2283464566929134,0.09565217391304348,0.7333333333333333,0.6190476190476191,0.08782521201667384
0.3518518518518512,0.1062992125984252,0.17725752508361203,1.0,0.6190476190476191,0.16235446313065974
0.8518518518518512,0.07283464566929135,0.010702341137123747,0.7600000000000001,0.6190476190476191,0.010241483398016385
0.18518518518518334,0.057086614173228356,0.08662207357859532,0.9466666666666667,0.6190476190476191,0.07957812275406065
0.13888888888888928,0.057086614173228356,0.06488294314381271,0.9866666666666667,0.6190476190476191,0.059724018973695545
0.8703703703703702,0.09448818897637795,0.023411371237458192,0.7200000000000001,0.6190476190476191,0.021848497915768286
0.9907407407407405,0.07283464566929135,0.00468227424749164,0.7733333333333333,0.6190476190476191,0.004743423889607589
0.8055555555555536,0.6220472440944882,0.005016722408026756,0.8533333333333334,0.6190476190476191,0.005048871640074744
0.9537037037037024,0.0826771653543307,0.0010033444816053513,0.8533333333333334,0.6190476190476191,0.0013834986344688806
0.8611111111111107,0.11811023622047245,0.004347826086956523,0.29333333333333333,0.6190476190476191,0.004437976139140433
0.8611111111111107,0.18700787401574806,0.5652173913043479,0.5866666666666667,0.5714285714285716,0.5105648986632167
0.9537037037037024,0.2421259842519685,0.431438127090301,0.7066666666666667,0.5714285714285716,0.3898231996550237
0.7777777777777786,0.10826771653543307,0.46488294314381273,0.7733333333333333,0.5714285714285716,0.420008624407072
0.5833333333333321,0.17519685039370078,0.24180602006688964,0.92,0.5714285714285716,0.21867184131090983
0.6018518518518512,0.11220472440944881,0.3645484949832776,0.8133333333333334,0.5714285714285716,0.3294523501509271
0.8888888888888893,0.20866141732283464,0.6321070234113713,0.7066666666666667,0.5714285714285716,0.5709357481673134
0.6481481481481488,0.15551181102362208,0.26421404682274247,0.7866666666666667,0.5714285714285716,0.2388960758947822
0.5925925925925917,0.1732283464566929,0.3979933110367893,0.5733333333333334,0.5714285714285716,0.3596377749029754
0.9444444444444429,0.17913385826771652,0.431438127090301,0.5733333333333334,0.5714285714285716,0.3898231996550237
0.9444444444444429,0.11614173228346458,0.2351170568561873,0.8266666666666668,0.5714285714285716,0.21263475636050017
0.6296296296296298,0.20078740157480315,0.14481605351170568,0.8266666666666668,0.5714285714285716,0.1311341095299698
0.8333333333333321,0.15551181102362208,0.13812709030100334,0.8533333333333334,0.5714285714285716,0.12509702457956012
0.9351851851851833,0.09251968503937008,0.20869565217391306,0.7466666666666667,0.5714285714285716,0.18878827080638202
0.8518518518518512,0.07874015748031496,0.3979933110367893,0.9333333333333335,0.5714285714285716,0.3596377749029754
0.8611111111111107,0.22047244094488191,0.14782608695652175,0.56,0.5714285714285716,0.13385079775765413
0.3148148148148131,0.10236220472440946,0.07892976588628763,0.92,0.5714285714285716,0.07166882276843464
0.9444444444444429,0.13385826771653545,0.03444816053511706,0.6666666666666666,0.5714285714285716,0.03152220784821043
0.37962962962962976,0.11417322834645668,0.04581939799331104,0.68,0.5714285714285716,0.04178525226390685
0.37962962962962976,0.05905511811023623,0.07123745819397993,0.8666666666666668,0.5714285714285716,0.06472617507546355
0.43518518518518334,0.1673228346456693,0.016053511705685617,0.8666666666666668,0.5714285714285716,0.014920224234583869
0.8796296296296298,0.08661417322834647,0.009698996655518396,0.5333333333333333,0.5714285714285716,0.009184993531694694
0.9074074074074083,0.10236220472440946,0.00468227424749164,0.7733333333333333,0.5714285714285716,0.00465717981888745
0.8611111111111107,0.06692913385826774,0.014046822742474917,0.7866666666666667,0.5714285714285716,0.013109098749460972
0.3518518518518512,0.1299212598425197,0.003010033444816054,0.9466666666666667,0.5714285714285716,0.0031479085812850353
0.8148148148148131,0.1673228346456693,0.004013377926421405,0.68,0.5714285714285716,0.004053471323846485
0.9907407407407405,0.24015748031496062,0.2792642140468228,0.8666666666666668,0.5238095238095242,0.24944300704326575
0.731481481481481,0.23622047244094488,0.3645484949832776,0.5733333333333334,0.5238095238095242,0.32549949690958746
0.731481481481481,0.22047244094488191,0.24548494983277594,0.68,0.5238095238095242,0.2193186718413109
0.7777777777777786,0.08661417322834647,0.3066889632107023,0.6133333333333334,0.5238095238095242,0.27390038809831824
0.8055555555555536,0.1220472440944882,0.2193979933110368,0.7066666666666667,0.5238095238095242,0.19605433376455367
0.75,0.13385826771653545,0.3645484949832776,0.6133333333333334,0.5238095238095242,0.32549949690958746
0.8148148148148131,0.09842519685039372,0.3645484949832776,0.8533333333333334,0.5238095238095242,0.32549949690958746
0.8703703703703702,0.1437007874015748,0.07023411371237459,0.7333333333333333,0.5238095238095242,0.06303004168463416
0.768518518518519,0.12598425196850394,0.3979933110367893,0.7866666666666667,0.5238095238095242,0.35532557136696846
0.9537037037037024,0.12598425196850394,0.5317725752508361,0.45333333333333337,0.5238095238095242,0.4746298691964928
0.6203703703703702,0.22047244094488191,0.31438127090301005,0.5333333333333333,0.5238095238095242,0.28076038522351593
0.48148148148148096,0.17913385826771652,0.24548494983277594,0.7866666666666667,0.5238095238095242,0.2193186718413109
0.8888888888888893,0.11220472440944881,0.12408026755852844,0.6933333333333335,0.5238095238095242,0.1110500215610177
0.6296296296296298,0.3366141732283464,0.12709030100334448,0.6666666666666666,0.5238095238095242,0.11373436826218197
0.7037037037037024,0.08070866141732283,0.3645484949832776,0.7466666666666667,0.5238095238095242,0.32549949690958746
0.6203703703703702,0.1437007874015748,0.3979933110367893,0.44000000000000006,0.5238095238095242,0.35532557136696846
0.9629629629629619,0.20078740157480315,0.03812709030100335,0.84,0.5238095238095242,0.03439701020554837
0.731481481481481,0.045275590551181105,0.3645484949832776,0.9466666666666667,0.5238095238095242,0.32549949690958746
0.4259259259259238,0.3326771653543307,0.10535117056856187,1.0,0.5238095238095242,0.09434741986488426
0.5277777777777786,0.13976377952755906,0.09264214046822743,0.7733333333333333,0.5238095238095242,0.08301351157107947
0.7870370370370345,0.12598425196850394,0.2682274247491639,0.6,0.5238095238095242,0.23960040247233003
0.8703703703703702,0.08858267716535434,0.30434782608695654,0.8933333333333334,0.5238095238095242,0.27181256288630157
0.8611111111111107,0.07480314960629922,0.3979933110367893,0.84,0.5238095238095242,0.35532557136696846
0.3888888888888893,0.1377952755905512,0.14381270903010035,1.0,0.5238095238095242,0.12864740549087247
0.1018518518518512,0.18700787401574806,0.060869565217391314,0.9733333333333333,0.5238095238095242,0.05467874083656749
0.75,0.14763779527559054,0.14782608695652175,0.68,0.5238095238095242,0.1322265344257582
0.44444444444444287,0.07283464566929135,0.17491638795986622,0.9600000000000001,0.5238095238095242,0.15638565473623683
0.23148148148148096,0.12007874015748032,0.15618729096989967,1.0,0.5238095238095242,0.13968305304010348
0.40740740740740833,0.13188976377952757,0.06555183946488295,0.92,0.5238095238095242,0.05885439126060083
0.3981481481481488,0.15354330708661415,0.11605351170568562,0.9733333333333333,0.5238095238095242,0.10389176369124623
0.33333333333333215,0.08858267716535434,0.08662207357859532,0.9866666666666667,0.5238095238095242,0.07764481816875088
0.4259259259259238,0.13976377952755906,0.11070234113712375,0.84,0.5238095238095242,0.09911959177806526
0.8796296296296298,0.1279527559055118,0.08561872909698998,0.9333333333333335,0.5238095238095242,0.07675003593502946
0.33333333333333215,0.1673228346456693,0.028093645484949834,0.8933333333333334,0.5238095238095242,0.025449187868334056
0.4166666666666643,0.23818897637795275,0.026421404682274247,0.4666666666666667,0.5238095238095242,0.023957884145465
0.2592592592592595,0.09645669291338582,0.054515050167224084,0.9333333333333335,0.5238095238095242,0.049011786689665084
0.37962962962962976,0.07283464566929135,0.003678929765886288,0.68,0.5238095238095242,0.0036761535144458823
0.12037037037037024,0.019685039370078733,0.006354515050167224,0.9466666666666667,0.5238095238095242,0.006062239471036365
0.9722222222222214,0.09645669291338582,0.004013377926421405,0.7866666666666667,0.5238095238095242,0.003974414259019693
0.26851851851851904,0.2578740157480315,0.004013377926421405,0.9466666666666667,0.5238095238095242,0.003974414259019693
0.9074074074074083,0.08858267716535434,0.0013377926421404688,0.8933333333333334,0.5238095238095242,0.0015883283024292075
0.4537037037037024,0.25,0.004013377926421405,0.8666666666666668,0.5238095238095242,0.003974414259019693
0.7222222222222214,0.22047244094488191,0.006354515050167224,0.9733333333333333,0.5238095238095242,0.006062239471036365
0.47222222222222143,0.1377952755905512,0.0016722408026755855,0.8666666666666668,0.5238095238095242,0.001886589047003018
0.9444444444444429,0.07283464566929135,0.0060200668896321086,0.7999999999999999,0.5238095238095242,0.0057639787264625545
0.9166666666666643,0.08661417322834647,0.003678929765886288,0.7200000000000001,0.5238095238095242,0.0036761535144458823
1.0,0.08661417322834647,0.036454849498327765,0.7999999999999999,0.47619047619047583,0.03247807963202529
0.5925925925925917,0.1299212598425197,0.0862876254180602,0.7066666666666667,0.47619047619047583,0.07638349863446886
0.8981481481481488,0.24015748031496062,0.5652173913043479,0.6666666666666666,0.47619047619047583,0.4983469886445305
0.981481481481481,0.14173228346456693,0.24882943143812708,0.7066666666666667,0.47619047619047583,0.21959177806525793
0.8425925925925917,0.12598425196850394,0.3645484949832776,0.8933333333333334,0.47619047619047583,0.3215466436682478
0.9722222222222214,0.17716535433070865,0.3076923076923077,0.6133333333333334,0.47619047619047583,0.2714532125916343
0.8981481481481488,0.18700787401574806,0.28160535117056856,0.6,0.47619047619047583,0.24846916774471747
0.7129629629629619,0.13582677165354332,0.3645484949832776,0.5733333333333334,0.47619047619047583,0.3215466436682478
0.8703703703703702,0.15748031496062995,0.4983277591973244,0.5066666666666667,0.47619047619047583,0.43941354031910296
0.8240740740740726,0.1614173228346457,0.5317725752508361,0.6,0.47619047619047583,0.4688802644818168
0.8425925925925917,0.1968503937007874,0.2177257525083612,0.9066666666666666,0.47619047619047583,0.1921877245939341
0.7592592592592595,0.08858267716535434,0.431438127090301,0.8666666666666668,0.47619047619047583,0.3804800919936754
0.9444444444444429,0.14173228346456693,0.20301003344481605,0.5866666666666667,0.47619047619047583,0.17922236596234004
0.5555555555555536,0.11023622047244094,0.31839464882943147,0.92,0.47619047619047583,0.2808825643237027
0.7777777777777786,0.08661417322834647,0.3093645484949833,0.4,0.47619047619047583,0.27292654879976996
0.9537037037037024,0.12007874015748032,0.2351170568561873,0.7066666666666667,0.47619047619047583,0.20751042115854526
0.6666666666666643,0.14566929133858267,0.3247491638795987,0.6266666666666667,0.47619047619047583,0.2864812419146183
0.6111111111111107,0.10039370078740159,0.1605351170568562,0.42666666666666664,0.47619047619047583,0.1417996262756935
0.5092592592592595,0.15354330708661415,0.29866220735785953,0.6933333333333335,0.47619047619047583,0.2634971970677015
0.768518518518519,0.09645669291338582,0.3645484949832776,0.52,0.47619047619047583,0.3215466436682478
0.8055555555555536,0.10433070866141733,0.3979933110367893,0.5866666666666667,0.47619047619047583,0.35101336783096154
0.731481481481481,0.23622047244094488,0.1919732441471572,0.64,0.47619047619047583,0.1694983469886445
0.6759259259259238,0.13582677165354332,0.2745819397993311,0.5333333333333333,0.47619047619047583,0.2422811556705476
0.6574074074074083,0.11417322834645668,0.268561872909699,0.7066666666666667,0.47619047619047583,0.23697714532125908
0.7870370370370345,0.15157480314960628,0.3311036789297659,0.6266666666666667,0.47619047619047583,0.2920799195055339
0.75,0.15748031496062995,0.20903010033444816,0.88,0.47619047619047583,0.18452637631162855
0.7037037037037024,0.14173228346456693,0.1464882943143813,0.7999999999999999,0.47619047619047583,0.1294236021273537
0.8055555555555536,0.0826771653543307,0.3645484949832776,0.8666666666666668,0.47619047619047583,0.3215466436682478
0.8148148148148131,0.12007874015748032,0.1548494983277592,0.7600000000000001,0.47619047619047583,0.13679028316803216
0.2129629629629619,0.35433070866141736,0.11137123745819398,0.9600000000000001,0.47619047619047583,0.0984835417565042
0.9629629629629619,0.07677165354330709,0.06588628762541807,0.84,0.47619047619047583,0.058408796895213444
0.8333333333333321,0.11811023622047245,0.2367892976588629,0.9733333333333333,0.47619047619047583,0.20898375736668096
0.3981481481481488,0.12401574803149606,0.0939799331103679,0.9733333333333333,0.47619047619047583,0.08316084519189304
0.8148148148148131,0.19291338582677167,0.1250836120401338,0.7600000000000001,0.47619047619047583,0.11056489866321687
0.8611111111111107,0.13976377952755906,0.07357859531772576,0.7333333333333333,0.47619047619047583,0.06518614345263762
0.5462962962962941,0.06496062992125984,0.19130434782608696,0.88,0.47619047619047583,0.16890901250539023
1.0,0.09448818897637795,0.0003344481605351171,0.7066666666666667,0.47619047619047583,0.0006540175362943789
0.43518518518518334,0.22440944881889766,0.08561872909698998,0.8133333333333334,0.47619047619047583,0.0757941641512146
0.6388888888888893,0.20078740157480315,0.04381270903010034,0.9600000000000001,0.47619047619047583,0.03896075894782233
0.4537037037037024,0.14566929133858267,0.09163879598662208,0.6533333333333333,0.47619047619047583,0.08109817450050308
0.9537037037037024,0.07480314960629922,0.0665551839464883,0.5333333333333333,0.47619047619047583,0.05899813137846771
0.3518518518518512,0.09251968503937008,0.061872909698996656,0.6666666666666666,0.47619047619047583,0.05487278999568778
0.3148148148148131,0.15748031496062995,0.04448160535117057,0.9733333333333333,0.47619047619047583,0.039550093431076606
0.9629629629629619,0.11614173228346458,0.02374581939799331,0.6266666666666667,0.47619047619047583,0.021280724450194046
0.3148148148148131,0.05905511811023623,0.05919732441471573,0.9733333333333333,0.47619047619047583,0.05251545206267067
0.8703703703703702,0.10039370078740159,0.02374581939799331,0.84,0.47619047619047583,0.021280724450194046
0.4166666666666643,0.10236220472440946,0.04214046822742475,0.9066666666666666,0.47619047619047583,0.037487422739686645
0.8888888888888893,0.11614173228346458,0.010702341137123747,0.8933333333333334,0.47619047619047583,0.009788702026735659
0.75,0.0610236220472441,0.024749163879598662,0.6933333333333335,0.47619047619047583,0.022164726175075457
0.29629629629629406,0.13385826771653545,0.04214046822742475,0.9733333333333333,0.47619047619047583,0.037487422739686645
0.40740740740740833,0.23818897637795275,0.004347826086956523,0.7866666666666667,0.47619047619047583,0.004190024435820035
0.37962962962962976,0.13385826771653545,0.0026755852842809363,0.6266666666666667,0.47619047619047583,0.0027166882276843463
0.9444444444444429,0.08070866141732283,0.009698996655518396,0.88,0.47619047619047583,0.008904700301854246
0.6111111111111107,0.055118110236220486,0.011036789297658865,0.6266666666666667,0.47619047619047583,0.010083369268362796
0.8888888888888893,0.055118110236220486,0.02140468227424749,0.7200000000000001,0.47619047619047583,0.01921805375880408
0.8888888888888893,0.5177165354330708,0.032441471571906355,0.8533333333333334,0.47619047619047583,0.028942072732499637
0.6851851851851833,0.07874015748031496,0.00468227424749164,0.8933333333333334,0.47619047619047583,0.004484691677447174
0.6944444444444429,0.3523622047244095,0.0013377926421404688,0.88,0.47619047619047583,0.0015380192611757935
0.6851851851851833,0.039370078740157494,0.003010033444816054,0.7600000000000001,0.47619047619047583,0.003011355469311484
0.3055555555555536,0.10236220472440946,0.0033444816053511705,0.9066666666666666,0.47619047619047583,0.0033060227109386227
0.9259259259259238,0.0826771653543307,0.009364548494983279,0.7466666666666667,0.47619047619047583,0.008610033060227108
0.44444444444444287,0.16338582677165356,0.0003344481605351171,0.88,0.47619047619047583,0.0006540175362943789
0.33333333333333215,0.0610236220472441,0.006354515050167224,0.8933333333333334,0.47619047619047583,0.005958027885582863
0.9259259259259238,0.07480314960629922,0.006354515050167224,0.5066666666666667,0.47619047619047583,0.005958027885582863
0.9166666666666643,0.1220472440944882,0.3645484949832776,0.8666666666666668,0.4285714285714284,0.31759379042690816
0.2129629629629619,0.08661417322834647,0.14548494983277593,0.8933333333333334,0.4285714285714284,0.12694049159120308
0.9074074074074083,0.17913385826771652,0.3645484949832776,0.7200000000000001,0.4285714285714284,0.31759379042690816
0.8796296296296298,0.14173228346456693,0.3254180602006689,0.7999999999999999,0.4285714285714284,0.28353816300129364
0.8055555555555536,0.1673228346456693,0.3979933110367893,0.5066666666666667,0.4285714285714284,0.34670116429495473
0.9259259259259238,0.17125984251968504,0.058193979933110374,0.7999999999999999,0.4285714285714284,0.05097024579560155
0.6111111111111107,0.11614173228346458,0.2792642140468228,0.7866666666666667,0.4285714285714284,0.24336998706338933
0.9259259259259238,0.15944881889763782,0.205685618729097,0.6133333333333334,0.4285714285714284,0.1793337645536869
0.7407407407407405,0.07874015748031496,0.24615384615384617,0.84,0.4285714285714284,0.21455368693402327
0.6759259259259238,0.1377952755905512,0.1903010033444816,0.7200000000000001,0.4285714285714284,0.16594437257438546
0.5462962962962941,0.1299212598425197,0.22575250836120403,0.8266666666666668,0.4285714285714284,0.19679818887451483
0.9074074074074083,0.08070866141732283,0.30234113712374583,0.84,0.4285714285714284,0.26345407503234153
0.7962962962962941,0.16338582677165356,0.3645484949832776,0.6666666666666666,0.4285714285714284,0.31759379042690816
0.8425925925925917,0.10433070866141733,0.28695652173913044,0.9466666666666667,0.4285714285714284,0.2500646830530401
0.6481481481481488,0.0610236220472441,0.14949832775919733,0.6666666666666666,0.4285714285714284,0.13043337645536868
0.4537037037037024,0.22440944881889766,0.08762541806020067,0.5066666666666667,0.4285714285714284,0.07658473479948252
0.7592592592592595,0.11614173228346458,0.29130434782608694,0.6133333333333334,0.4285714285714284,0.2538486416558861
0.8796296296296298,0.1732283464566929,0.16622073578595317,0.4933333333333334,0.4285714285714284,0.14498706338939196
0.8055555555555536,0.14566929133858267,0.0745819397993311,0.7600000000000001,0.4285714285714284,0.06523285899094436
0.6296296296296298,0.09645669291338582,0.3153846153846154,0.7866666666666667,0.4285714285714284,0.27480595084087966
0.9166666666666643,0.07283464566929135,0.28160535117056856,0.92,0.4285714285714284,0.24540750323415259
0.5370370370370345,0.14173228346456693,0.11739130434782609,0.8933333333333334,0.4285714285714284,0.10249029754204397
0.7407407407407405,0.06889763779527561,0.2451505016722408,0.7733333333333333,0.4285714285714284,0.21368046571798185
0.9537037037037024,0.1850393700787402,0.16722408026755853,0.7466666666666667,0.4285714285714284,0.14586028460543335
0.6296296296296298,0.17125984251968504,0.039799331103678934,0.7466666666666667,0.4285714285714284,0.034961190168175935
0.9351851851851833,0.11220472440944881,0.18862876254180602,0.84,0.4285714285714284,0.16448900388098317
0.8703703703703702,0.07874015748031496,0.27424749163879597,0.6666666666666666,0.4285714285714284,0.23900388098318237
0.8425925925925917,0.17716535433070865,0.2217391304347826,0.64,0.4285714285714284,0.19330530401034923
0.9166666666666643,0.11811023622047245,0.15150501672240804,0.8133333333333334,0.4285714285714284,0.13217981888745145
0.5277777777777786,0.12598425196850394,0.15451505016722408,0.7733333333333333,0.4285714285714284,0.13479948253557564
0.8240740740740726,0.14566929133858267,0.3979933110367893,0.4933333333333334,0.4285714285714284,0.34670116429495473
0.5555555555555536,0.1220472440944882,0.21438127090301004,0.6,0.4285714285714284,0.18690168175937902
0.9351851851851833,0.15551181102362208,0.2899665551839465,0.6933333333333335,0.4285714285714284,0.2526843467011643
0.6481481481481488,0.1220472440944882,0.14715719063545152,0.8933333333333334,0.4285714285714284,0.12839586028460542
0.5740740740740726,0.24606299212598423,0.12107023411371239,0.8666666666666668,0.4285714285714284,0.1056921086675291
0.7870370370370345,0.06692913385826774,0.3311036789297659,0.7200000000000001,0.4285714285714284,0.2884864165588616
0.5462962962962941,0.25,0.06020066889632107,0.8533333333333334,0.4285714285714284,0.05271668822768434
0.8796296296296298,0.1614173228346457,0.16722408026755853,0.6133333333333334,0.4285714285714284,0.14586028460543335
0.731481481481481,0.0846456692913386,0.11471571906354515,0.7066666666666667,0.4285714285714284,0.10016170763260024
0.7592592592592595,0.09645669291338582,0.20735785953177258,0.56,0.4285714285714284,0.18078913324708923
0.8981481481481488,0.1496062992125984,0.2501672240802676,0.9466666666666667,0.4285714285714284,0.21804657179818884
0.9166666666666643,0.13976377952755906,0.168561872909699,0.9066666666666666,0.4285714285714284,0.1470245795601552
0.9537037037037024,0.12598425196850394,0.03545150501672241,0.9333333333333335,0.4285714285714284,0.03117723156532988
0.7777777777777786,0.07874015748031496,0.054515050167224084,0.8266666666666668,0.4285714285714284,0.047768434670116426
0.8518518518518512,0.11417322834645668,0.2749163879598662,0.64,0.4285714285714284,0.23958602846054328
0.8981481481481488,0.1279527559055118,0.17324414715719064,0.6533333333333333,0.4285714285714284,0.15109961190168172
0.8148148148148131,0.14566929133858267,0.24381270903010036,0.8133333333333334,0.4285714285714284,0.21251617076326
0.3981481481481488,0.3031496062992126,0.08361204013377926,0.8666666666666668,0.4285714285714284,0.07309184993531692
0.9259259259259238,0.14173228346456693,0.034782608695652174,0.7066666666666667,0.4285714285714284,0.030595084087968946
0.6666666666666643,0.055118110236220486,0.13010033444816055,0.8266666666666668,0.4285714285714284,0.11355109961190166
0.37962962962962976,0.07480314960629922,0.06521739130434782,0.84,0.4285714285714284,0.05708279430789132
0.5555555555555536,0.12401574803149606,0.05551839464882943,0.7733333333333333,0.4285714285714284,0.04864165588615782
0.768518518518519,0.055118110236220486,0.07692307692307693,0.7999999999999999,0.4285714285714284,0.06727037516170761
0.5925925925925917,0.13976377952755906,0.1274247491638796,0.8666666666666668,0.4285714285714284,0.11122250970245795
0.9074074074074083,0.12598425196850394,0.07190635451505017,0.6933333333333335,0.4285714285714284,0.06290426908150065
0.7129629629629619,0.14763779527559054,0.06120401337792643,0.7866666666666667,0.4285714285714284,0.053589909443725735
0.8148148148148131,0.043307086614173235,0.09632107023411372,0.88,0.4285714285714284,0.08415265200517463
0.8611111111111107,0.06692913385826774,0.06153846153846154,0.6266666666666667,0.4285714285714284,0.05388098318240621
0.22222222222222143,0.14173228346456693,0.047157190635451506,0.8133333333333334,0.4285714285714284,0.04136481241914618
0.3518518518518512,0.09842519685039372,0.053511705685618735,0.88,0.4285714285714284,0.046895213454075026
0.37962962962962976,0.20275590551181102,0.07658862876254181,0.84,0.4285714285714284,0.06697930142302716
0.8148148148148131,0.12401574803149606,0.12408026755852844,0.7200000000000001,0.4285714285714284,0.10831177231565328
0.3055555555555536,0.09055118110236221,0.059531772575250844,0.9600000000000001,0.4285714285714284,0.052134540750323415
0.5277777777777786,0.08661417322834647,0.014715719063545152,0.6933333333333335,0.4285714285714284,0.01313065976714101
0.4259259259259238,0.1279527559055118,0.02508361204013378,0.92,0.4285714285714284,0.022153945666235443
