Year,Length (minutes),Rating Amount,Metascore,Rating,Weighted Rating,KMeans Cluster,Agglomerative Cluster
0.6388888888888893,1.0,0.0003344481605351,0.9866666666666668,0.714285714285714,0.0008516601983613,2,1
0.731481481481481,0.1358267716535433,0.6321070234113713,0.5333333333333333,0.6666666666666665,0.5845910593646685,2,2
0.7592592592592595,0.218503937007874,0.4983277591973244,0.88,0.6666666666666665,0.4609745579991375,2,2
0.6944444444444429,0.1181102362204724,0.5317725752508361,0.8133333333333334,0.6666666666666665,0.4918786833405203,2,2
0.768518518518519,0.2578740157480315,0.4983277591973244,0.48,0.6666666666666665,0.4609745579991375,2,2
0.5648148148148131,0.124015748031496,0.4983277591973244,0.8666666666666668,0.6666666666666665,0.4609745579991375,2,2
0.7962962962962941,0.1417322834645669,0.2732441471571906,0.7200000000000001,0.6666666666666665,0.2529897944516314,2,2
0.6944444444444429,0.155511811023622,0.3979933110367893,0.6666666666666666,0.6666666666666665,0.3682621819749891,2,2
0.7870370370370345,0.1299212598425197,0.2949832775919732,0.9466666666666668,0.6666666666666665,0.2730774759235302,2,2
0.75,0.1141732283464566,0.2531772575250836,0.44,0.6666666666666665,0.2344473192468017,2,2
0.2777777777777785,0.1417322834645669,0.1712374581939799,0.8533333333333334,0.6666666666666665,0.1587322121604139,1,1
0.3518518518518512,0.2933070866141732,0.1234113712374582,0.9733333333333332,0.6666666666666665,0.1145393129222365,1,1
0.4259259259259238,0.1476377952755905,0.0224080267558528,0.7999999999999999,0.6666666666666665,0.0212088543912606,1,1
0.7777777777777786,0.1909448818897638,0.5652173913043479,0.56,0.6190476190476191,0.5166738536725599,2,2
1.0,0.2125984251968503,0.1926421404682274,0.7200000000000001,0.6190476190476191,0.1764050596521489,2,0
0.9537037037037024,0.1456692913385826,0.3311036789297659,0.96,0.6190476190476191,0.3028604283455512,2,2
0.5833333333333321,0.1161417322834645,0.3311036789297659,0.8533333333333334,0.6190476190476191,0.3028604283455512,2,2
0.8333333333333321,0.1417322834645669,0.4983277591973244,0.5466666666666666,0.6190476190476191,0.4555843035791289,2,2
0.8333333333333321,0.1830708661417322,0.4983277591973244,0.7999999999999999,0.6190476190476191,0.4555843035791289,2,2
0.7222222222222214,0.0590551181102362,0.3979933110367893,0.84,0.6190476190476191,0.3639499784389823,2,2
0.7222222222222214,0.1023622047244094,0.431438127090301,0.52,0.6190476190476191,0.3944947534856978,2,2
0.9074074074074084,0.0944881889763779,0.3311036789297659,0.8533333333333334,0.6190476190476191,0.3028604283455512,2,2
0.731481481481481,0.0944881889763779,0.3979933110367893,0.68,0.6190476190476191,0.3639499784389823,2,2
0.8888888888888893,0.2106299212598425,0.5986622073578596,0.7466666666666667,0.6190476190476191,0.5472186287192754,2,2
0.6388888888888893,0.1141732283464566,0.4648829431438127,0.8266666666666668,0.6190476190476191,0.4250395285324134,2,2
0.9907407407407404,0.1614173228346457,0.1411371237458194,0.8133333333333334,0.6190476190476191,0.1293661060802069,2,0
0.7962962962962941,0.1811023622047244,0.3150501672240803,0.7999999999999999,0.6190476190476191,0.2881989363231277,2,2
0.7592592592592595,0.1200787401574803,0.3979933110367893,0.4933333333333334,0.6190476190476191,0.3639499784389823,2,2
0.4814814814814809,0.2125984251968503,0.1180602006688963,0.7600000000000001,0.6190476190476191,0.1082902112979732,2,1
0.6666666666666643,0.0590551181102362,0.1093645484949832,0.92,0.6190476190476191,0.1003485697858272,2,1
0.2407407407407404,0.0866141732283464,0.2053511705685619,1.0,0.6190476190476191,0.1880120741699008,1,1
0.8796296296296298,0.1062992125984252,0.3190635451505016,0.4266666666666666,0.6190476190476191,0.2918643093287336,2,2
0.4074074074074083,0.1003937007874015,0.2451505016722408,0.96,0.6190476190476191,0.2243603564754923,2,1
0.6666666666666643,0.2283464566929134,0.0956521739130434,0.7333333333333333,0.6190476190476191,0.0878252120166738,2,1
0.3518518518518512,0.1062992125984252,0.177257525083612,1.0,0.6190476190476191,0.1623544631306597,1,1
0.8518518518518512,0.0728346456692913,0.0107023411371237,0.7600000000000001,0.6190476190476191,0.0102414833980163,2,0
0.1851851851851833,0.0570866141732283,0.0866220735785953,0.9466666666666668,0.6190476190476191,0.0795781227540606,1,1
0.1388888888888892,0.0570866141732283,0.0648829431438127,0.9866666666666668,0.6190476190476191,0.0597240189736955,1,1
0.8703703703703702,0.0944881889763779,0.0234113712374581,0.7200000000000001,0.6190476190476191,0.0218484979157682,2,0
0.9907407407407404,0.0728346456692913,0.0046822742474916,0.7733333333333333,0.6190476190476191,0.0047434238896075,2,0
0.8055555555555536,0.6220472440944882,0.0050167224080267,0.8533333333333334,0.6190476190476191,0.0050488716400747,2,1
0.9537037037037024,0.0826771653543307,0.0010033444816053,0.8533333333333334,0.6190476190476191,0.0013834986344688,2,0
0.8611111111111107,0.1181102362204724,0.0043478260869565,0.2933333333333333,0.6190476190476191,0.0044379761391404,2,0
0.8611111111111107,0.187007874015748,0.5652173913043479,0.5866666666666667,0.5714285714285716,0.5105648986632167,2,2
0.9537037037037024,0.2421259842519685,0.431438127090301,0.7066666666666667,0.5714285714285716,0.3898231996550237,2,2
0.7777777777777786,0.108267716535433,0.4648829431438127,0.7733333333333333,0.5714285714285716,0.420008624407072,2,2
0.5833333333333321,0.1751968503937007,0.2418060200668896,0.92,0.5714285714285716,0.2186718413109098,2,2
0.6018518518518512,0.1122047244094488,0.3645484949832776,0.8133333333333334,0.5714285714285716,0.3294523501509271,2,2
0.8888888888888893,0.2086614173228346,0.6321070234113713,0.7066666666666667,0.5714285714285716,0.5709357481673134,2,2
0.6481481481481488,0.155511811023622,0.2642140468227424,0.7866666666666667,0.5714285714285716,0.2388960758947822,2,2
0.5925925925925917,0.1732283464566929,0.3979933110367893,0.5733333333333334,0.5714285714285716,0.3596377749029754,2,2
0.9444444444444428,0.1791338582677165,0.431438127090301,0.5733333333333334,0.5714285714285716,0.3898231996550237,2,2
0.9444444444444428,0.1161417322834645,0.2351170568561873,0.8266666666666668,0.5714285714285716,0.2126347563605001,2,0
0.6296296296296298,0.2007874015748031,0.1448160535117056,0.8266666666666668,0.5714285714285716,0.1311341095299698,2,1
0.8333333333333321,0.155511811023622,0.1381270903010033,0.8533333333333334,0.5714285714285716,0.1250970245795601,2,0
0.9351851851851832,0.09251968503937,0.208695652173913,0.7466666666666667,0.5714285714285716,0.188788270806382,2,0
0.8518518518518512,0.0787401574803149,0.3979933110367893,0.9333333333333336,0.5714285714285716,0.3596377749029754,2,2
0.8611111111111107,0.2204724409448819,0.1478260869565217,0.56,0.5714285714285716,0.1338507977576541,2,0
0.3148148148148131,0.1023622047244094,0.0789297658862876,0.92,0.5714285714285716,0.0716688227684346,1,1
0.9444444444444428,0.1338582677165354,0.034448160535117,0.6666666666666666,0.5714285714285716,0.0315222078482104,2,0
0.3796296296296297,0.1141732283464566,0.045819397993311,0.68,0.5714285714285716,0.0417852522639068,1,1
0.3796296296296297,0.0590551181102362,0.0712374581939799,0.8666666666666668,0.5714285714285716,0.0647261750754635,1,1
0.4351851851851833,0.1673228346456693,0.0160535117056856,0.8666666666666668,0.5714285714285716,0.0149202242345838,1,1
0.8796296296296298,0.0866141732283464,0.0096989966555183,0.5333333333333333,0.5714285714285716,0.0091849935316946,2,0
0.9074074074074084,0.1023622047244094,0.0046822742474916,0.7733333333333333,0.5714285714285716,0.0046571798188874,2,0
0.8611111111111107,0.0669291338582677,0.0140468227424749,0.7866666666666667,0.5714285714285716,0.0131090987494609,2,0
0.3518518518518512,0.1299212598425197,0.003010033444816,0.9466666666666668,0.5714285714285716,0.003147908581285,1,1
0.8148148148148131,0.1673228346456693,0.0040133779264214,0.68,0.5714285714285716,0.0040534713238464,2,0
0.9907407407407404,0.2401574803149606,0.2792642140468228,0.8666666666666668,0.5238095238095242,0.2494430070432657,2,0
0.731481481481481,0.2362204724409448,0.3645484949832776,0.5733333333333334,0.5238095238095242,0.3254994969095874,2,2
0.731481481481481,0.2204724409448819,0.2454849498327759,0.68,0.5238095238095242,0.2193186718413109,2,1
0.7777777777777786,0.0866141732283464,0.3066889632107023,0.6133333333333334,0.5238095238095242,0.2739003880983182,2,0
0.8055555555555536,0.1220472440944882,0.2193979933110368,0.7066666666666667,0.5238095238095242,0.1960543337645536,2,1
0.75,0.1338582677165354,0.3645484949832776,0.6133333333333334,0.5238095238095242,0.3254994969095874,2,2
0.8148148148148131,0.0984251968503937,0.3645484949832776,0.8533333333333334,0.5238095238095242,0.3254994969095874,2,2
0.8703703703703702,0.1437007874015748,0.0702341137123745,0.7333333333333333,0.5238095238095242,0.0630300416846341,2,0
0.768518518518519,0.1259842519685039,0.3979933110367893,0.7866666666666667,0.5238095238095242,0.3553255713669684,2,2
0.9537037037037024,0.1259842519685039,0.5317725752508361,0.4533333333333333,0.5238095238095242,0.4746298691964928,2,2
0.6203703703703702,0.2204724409448819,0.31438127090301,0.5333333333333333,0.5238095238095242,0.2807603852235159,2,2
0.4814814814814809,0.1791338582677165,0.2454849498327759,0.7866666666666667,0.5238095238095242,0.2193186718413109,2,2
0.8888888888888893,0.1122047244094488,0.1240802675585284,0.6933333333333335,0.5238095238095242,0.1110500215610177,2,0
0.6296296296296298,0.3366141732283464,0.1270903010033444,0.6666666666666666,0.5238095238095242,0.1137343682621819,2,1
0.7037037037037024,0.0807086614173228,0.3645484949832776,0.7466666666666667,0.5238095238095242,0.3254994969095874,2,2
0.6203703703703702,0.1437007874015748,0.3979933110367893,0.44,0.5238095238095242,0.3553255713669684,2,2
0.962962962962962,0.2007874015748031,0.0381270903010033,0.84,0.5238095238095242,0.0343970102055483,2,0
0.731481481481481,0.0452755905511811,0.3645484949832776,0.9466666666666668,0.5238095238095242,0.3254994969095874,2,2
0.4259259259259238,0.3326771653543307,0.1053511705685618,1.0,0.5238095238095242,0.0943474198648842,1,1
0.5277777777777786,0.139763779527559,0.0926421404682274,0.7733333333333333,0.5238095238095242,0.0830135115710794,1,1
0.7870370370370345,0.1259842519685039,0.2682274247491639,0.6,0.5238095238095242,0.23960040247233,2,0
0.8703703703703702,0.0885826771653543,0.3043478260869565,0.8933333333333334,0.5238095238095242,0.2718125628863015,2,2
0.8611111111111107,0.0748031496062992,0.3979933110367893,0.84,0.5238095238095242,0.3553255713669684,2,2
0.3888888888888893,0.1377952755905512,0.1438127090301003,1.0,0.5238095238095242,0.1286474054908724,1,1
0.1018518518518512,0.187007874015748,0.0608695652173913,0.9733333333333332,0.5238095238095242,0.0546787408365674,1,1
0.75,0.1476377952755905,0.1478260869565217,0.68,0.5238095238095242,0.1322265344257582,2,1
0.4444444444444428,0.0728346456692913,0.1749163879598662,0.96,0.5238095238095242,0.1563856547362368,1,1
0.2314814814814809,0.1200787401574803,0.1561872909698996,1.0,0.5238095238095242,0.1396830530401034,1,1
0.4074074074074083,0.1318897637795275,0.0655518394648829,0.92,0.5238095238095242,0.0588543912606008,1,1
0.3981481481481488,0.1535433070866141,0.1160535117056856,0.9733333333333332,0.5238095238095242,0.1038917636912462,1,1
0.3333333333333321,0.0885826771653543,0.0866220735785953,0.9866666666666668,0.5238095238095242,0.0776448181687508,1,1
0.4259259259259238,0.139763779527559,0.1107023411371237,0.84,0.5238095238095242,0.0991195917780652,1,1
0.8796296296296298,0.1279527559055118,0.0856187290969899,0.9333333333333336,0.5238095238095242,0.0767500359350294,2,0
0.3333333333333321,0.1673228346456693,0.0280936454849498,0.8933333333333334,0.5238095238095242,0.025449187868334,1,1
0.4166666666666643,0.2381889763779527,0.0264214046822742,0.4666666666666667,0.5238095238095242,0.023957884145465,1,1
0.2592592592592595,0.0964566929133858,0.054515050167224,0.9333333333333336,0.5238095238095242,0.049011786689665,1,1
0.3796296296296297,0.0728346456692913,0.0036789297658862,0.68,0.5238095238095242,0.0036761535144458,1,1
0.1203703703703702,0.0196850393700787,0.0063545150501672,0.9466666666666668,0.5238095238095242,0.0060622394710363,1,1
0.9722222222222214,0.0964566929133858,0.0040133779264214,0.7866666666666667,0.5238095238095242,0.0039744142590196,2,0
0.268518518518519,0.2578740157480315,0.0040133779264214,0.9466666666666668,0.5238095238095242,0.0039744142590196,1,1
0.9074074074074084,0.0885826771653543,0.0013377926421404,0.8933333333333334,0.5238095238095242,0.0015883283024292,2,0
0.4537037037037024,0.25,0.0040133779264214,0.8666666666666668,0.5238095238095242,0.0039744142590196,1,1
0.7222222222222214,0.2204724409448819,0.0063545150501672,0.9733333333333332,0.5238095238095242,0.0060622394710363,2,1
0.4722222222222214,0.1377952755905512,0.0016722408026755,0.8666666666666668,0.5238095238095242,0.001886589047003,1,1
0.9444444444444428,0.0728346456692913,0.0060200668896321,0.7999999999999999,0.5238095238095242,0.0057639787264625,2,0
0.9166666666666644,0.0866141732283464,0.0036789297658862,0.7200000000000001,0.5238095238095242,0.0036761535144458,2,0
1.0,0.0866141732283464,0.0364548494983277,0.7999999999999999,0.4761904761904758,0.0324780796320252,2,0
0.5925925925925917,0.1299212598425197,0.0862876254180602,0.7066666666666667,0.4761904761904758,0.0763834986344688,2,1
0.8981481481481488,0.2401574803149606,0.5652173913043479,0.6666666666666666,0.4761904761904758,0.4983469886445305,2,2
0.981481481481481,0.1417322834645669,0.248829431438127,0.7066666666666667,0.4761904761904758,0.2195917780652579,2,0
0.8425925925925917,0.1259842519685039,0.3645484949832776,0.8933333333333334,0.4761904761904758,0.3215466436682478,2,2
0.9722222222222214,0.1771653543307086,0.3076923076923077,0.6133333333333334,0.4761904761904758,0.2714532125916343,2,0
0.8981481481481488,0.187007874015748,0.2816053511705685,0.6,0.4761904761904758,0.2484691677447174,2,0
0.7129629629629619,0.1358267716535433,0.3645484949832776,0.5733333333333334,0.4761904761904758,0.3215466436682478,2,2
0.8703703703703702,0.1574803149606299,0.4983277591973244,0.5066666666666667,0.4761904761904758,0.4394135403191029,2,2
0.8240740740740726,0.1614173228346457,0.5317725752508361,0.6,0.4761904761904758,0.4688802644818168,2,2
0.8425925925925917,0.1968503937007874,0.2177257525083612,0.9066666666666666,0.4761904761904758,0.1921877245939341,2,0
0.7592592592592595,0.0885826771653543,0.431438127090301,0.8666666666666668,0.4761904761904758,0.3804800919936754,2,2
0.9444444444444428,0.1417322834645669,0.203010033444816,0.5866666666666667,0.4761904761904758,0.17922236596234,2,0
0.5555555555555536,0.1102362204724409,0.3183946488294314,0.92,0.4761904761904758,0.2808825643237027,2,2
0.7777777777777786,0.0866141732283464,0.3093645484949833,0.4,0.4761904761904758,0.2729265487997699,2,2
0.9537037037037024,0.1200787401574803,0.2351170568561873,0.7066666666666667,0.4761904761904758,0.2075104211585452,2,0
0.6666666666666643,0.1456692913385826,0.3247491638795987,0.6266666666666667,0.4761904761904758,0.2864812419146183,2,2
0.6111111111111107,0.1003937007874015,0.1605351170568562,0.4266666666666666,0.4761904761904758,0.1417996262756935,2,0
0.5092592592592595,0.1535433070866141,0.2986622073578595,0.6933333333333335,0.4761904761904758,0.2634971970677015,2,2
0.768518518518519,0.0964566929133858,0.3645484949832776,0.52,0.4761904761904758,0.3215466436682478,2,2
0.8055555555555536,0.1043307086614173,0.3979933110367893,0.5866666666666667,0.4761904761904758,0.3510133678309615,2,2
0.731481481481481,0.2362204724409448,0.1919732441471572,0.64,0.4761904761904758,0.1694983469886445,2,1
0.6759259259259238,0.1358267716535433,0.2745819397993311,0.5333333333333333,0.4761904761904758,0.2422811556705476,2,2
0.6574074074074083,0.1141732283464566,0.268561872909699,0.7066666666666667,0.4761904761904758,0.236977145321259,2,2
0.7870370370370345,0.1515748031496062,0.3311036789297659,0.6266666666666667,0.4761904761904758,0.2920799195055339,2,0
0.75,0.1574803149606299,0.2090301003344481,0.88,0.4761904761904758,0.1845263763116285,2,0
0.7037037037037024,0.1417322834645669,0.1464882943143813,0.7999999999999999,0.4761904761904758,0.1294236021273537,2,1
0.8055555555555536,0.0826771653543307,0.3645484949832776,0.8666666666666668,0.4761904761904758,0.3215466436682478,2,2
0.8148148148148131,0.1200787401574803,0.1548494983277592,0.7600000000000001,0.4761904761904758,0.1367902831680321,2,0
0.2129629629629619,0.3543307086614173,0.1113712374581939,0.96,0.4761904761904758,0.0984835417565042,1,1
0.962962962962962,0.076771653543307,0.065886287625418,0.84,0.4761904761904758,0.0584087968952134,2,0
0.8333333333333321,0.1181102362204724,0.2367892976588629,0.9733333333333332,0.4761904761904758,0.2089837573666809,2,0
0.3981481481481488,0.124015748031496,0.0939799331103679,0.9733333333333332,0.4761904761904758,0.083160845191893,1,1
0.8148148148148131,0.1929133858267716,0.1250836120401338,0.7600000000000001,0.4761904761904758,0.1105648986632168,2,0
0.8611111111111107,0.139763779527559,0.0735785953177257,0.7333333333333333,0.4761904761904758,0.0651861434526376,2,0
0.5462962962962941,0.0649606299212598,0.1913043478260869,0.88,0.4761904761904758,0.1689090125053902,2,1
1.0,0.0944881889763779,0.0003344481605351,0.7066666666666667,0.4761904761904758,0.0006540175362943,2,0
0.4351851851851833,0.2244094488188976,0.0856187290969899,0.8133333333333334,0.4761904761904758,0.0757941641512146,1,1
0.6388888888888893,0.2007874015748031,0.0438127090301003,0.96,0.4761904761904758,0.0389607589478223,2,1
0.4537037037037024,0.1456692913385826,0.091638795986622,0.6533333333333333,0.4761904761904758,0.081098174500503,1,1
0.9537037037037024,0.0748031496062992,0.0665551839464883,0.5333333333333333,0.4761904761904758,0.0589981313784677,2,0
0.3518518518518512,0.09251968503937,0.0618729096989966,0.6666666666666666,0.4761904761904758,0.0548727899956877,1,1
0.3148148148148131,0.1574803149606299,0.0444816053511705,0.9733333333333332,0.4761904761904758,0.0395500934310766,1,1
0.962962962962962,0.1161417322834645,0.0237458193979933,0.6266666666666667,0.4761904761904758,0.021280724450194,2,0
0.3148148148148131,0.0590551181102362,0.0591973244147157,0.9733333333333332,0.4761904761904758,0.0525154520626706,1,1
0.8703703703703702,0.1003937007874015,0.0237458193979933,0.84,0.4761904761904758,0.021280724450194,2,0
0.4166666666666643,0.1023622047244094,0.0421404682274247,0.9066666666666666,0.4761904761904758,0.0374874227396866,1,1
0.8888888888888893,0.1161417322834645,0.0107023411371237,0.8933333333333334,0.4761904761904758,0.0097887020267356,2,0
0.75,0.0610236220472441,0.0247491638795986,0.6933333333333335,0.4761904761904758,0.0221647261750754,2,0
0.296296296296294,0.1338582677165354,0.0421404682274247,0.9733333333333332,0.4761904761904758,0.0374874227396866,1,1
0.4074074074074083,0.2381889763779527,0.0043478260869565,0.7866666666666667,0.4761904761904758,0.00419002443582,1,1
0.3796296296296297,0.1338582677165354,0.0026755852842809,0.6266666666666667,0.4761904761904758,0.0027166882276843,1,1
0.9444444444444428,0.0807086614173228,0.0096989966555183,0.88,0.4761904761904758,0.0089047003018542,2,0
0.6111111111111107,0.0551181102362204,0.0110367892976588,0.6266666666666667,0.4761904761904758,0.0100833692683627,1,1
0.8888888888888893,0.0551181102362204,0.0214046822742474,0.7200000000000001,0.4761904761904758,0.019218053758804,2,0
0.8888888888888893,0.5177165354330708,0.0324414715719063,0.8533333333333334,0.4761904761904758,0.0289420727324996,2,1
0.6851851851851833,0.0787401574803149,0.0046822742474916,0.8933333333333334,0.4761904761904758,0.0044846916774471,2,1
0.6944444444444429,0.3523622047244095,0.0013377926421404,0.88,0.4761904761904758,0.0015380192611757,2,1
0.6851851851851833,0.0393700787401574,0.003010033444816,0.7600000000000001,0.4761904761904758,0.0030113554693114,2,0
0.3055555555555536,0.1023622047244094,0.0033444816053511,0.9066666666666666,0.4761904761904758,0.0033060227109386,1,1
0.9259259259259238,0.0826771653543307,0.0093645484949832,0.7466666666666667,0.4761904761904758,0.0086100330602271,2,0
0.4444444444444428,0.1633858267716535,0.0003344481605351,0.88,0.4761904761904758,0.0006540175362943,1,1
0.3333333333333321,0.0610236220472441,0.0063545150501672,0.8933333333333334,0.4761904761904758,0.0059580278855828,1,1
0.9259259259259238,0.0748031496062992,0.0063545150501672,0.5066666666666667,0.4761904761904758,0.0059580278855828,2,0
0.9166666666666644,0.1220472440944882,0.3645484949832776,0.8666666666666668,0.4285714285714284,0.3175937904269081,2,0
0.2129629629629619,0.0866141732283464,0.1454849498327759,0.8933333333333334,0.4285714285714284,0.126940491591203,1,1
0.9074074074074084,0.1791338582677165,0.3645484949832776,0.7200000000000001,0.4285714285714284,0.3175937904269081,2,0
0.8796296296296298,0.1417322834645669,0.3254180602006689,0.7999999999999999,0.4285714285714284,0.2835381630012936,2,0
0.8055555555555536,0.1673228346456693,0.3979933110367893,0.5066666666666667,0.4285714285714284,0.3467011642949547,2,2
0.9259259259259238,0.171259842519685,0.0581939799331103,0.7999999999999999,0.4285714285714284,0.0509702457956015,2,0
0.6111111111111107,0.1161417322834645,0.2792642140468228,0.7866666666666667,0.4285714285714284,0.2433699870633893,2,2
0.9259259259259238,0.1594488188976378,0.205685618729097,0.6133333333333334,0.4285714285714284,0.1793337645536869,2,0
0.7407407407407405,0.0787401574803149,0.2461538461538461,0.84,0.4285714285714284,0.2145536869340232,2,0
0.6759259259259238,0.1377952755905512,0.1903010033444816,0.7200000000000001,0.4285714285714284,0.1659443725743854,2,1
0.5462962962962941,0.1299212598425197,0.225752508361204,0.8266666666666668,0.4285714285714284,0.1967981888745148,2,1
0.9074074074074084,0.0807086614173228,0.3023411371237458,0.84,0.4285714285714284,0.2634540750323415,2,0
0.7962962962962941,0.1633858267716535,0.3645484949832776,0.6666666666666666,0.4285714285714284,0.3175937904269081,2,0
0.8425925925925917,0.1043307086614173,0.2869565217391304,0.9466666666666668,0.4285714285714284,0.2500646830530401,2,0
0.6481481481481488,0.0610236220472441,0.1494983277591973,0.6666666666666666,0.4285714285714284,0.1304333764553686,2,1
0.4537037037037024,0.2244094488188976,0.0876254180602006,0.5066666666666667,0.4285714285714284,0.0765847347994825,1,1
0.7592592592592595,0.1161417322834645,0.2913043478260869,0.6133333333333334,0.4285714285714284,0.2538486416558861,2,0
0.8796296296296298,0.1732283464566929,0.1662207357859531,0.4933333333333334,0.4285714285714284,0.1449870633893919,2,0
0.8055555555555536,0.1456692913385826,0.0745819397993311,0.7600000000000001,0.4285714285714284,0.0652328589909443,2,0
0.6296296296296298,0.0964566929133858,0.3153846153846154,0.7866666666666667,0.4285714285714284,0.2748059508408796,2,2
0.9166666666666644,0.0728346456692913,0.2816053511705685,0.92,0.4285714285714284,0.2454075032341525,2,0
0.5370370370370345,0.1417322834645669,0.117391304347826,0.8933333333333334,0.4285714285714284,0.1024902975420439,1,1
0.7407407407407405,0.0688976377952756,0.2451505016722408,0.7733333333333333,0.4285714285714284,0.2136804657179818,2,0
0.9537037037037024,0.1850393700787402,0.1672240802675585,0.7466666666666667,0.4285714285714284,0.1458602846054333,2,0
0.6296296296296298,0.171259842519685,0.0397993311036789,0.7466666666666667,0.4285714285714284,0.0349611901681759,2,0
0.9351851851851832,0.1122047244094488,0.188628762541806,0.84,0.4285714285714284,0.1644890038809831,2,0
0.8703703703703702,0.0787401574803149,0.2742474916387959,0.6666666666666666,0.4285714285714284,0.2390038809831823,2,0
0.8425925925925917,0.1771653543307086,0.2217391304347826,0.64,0.4285714285714284,0.1933053040103492,2,0
0.9166666666666644,0.1181102362204724,0.151505016722408,0.8133333333333334,0.4285714285714284,0.1321798188874514,2,0
0.5277777777777786,0.1259842519685039,0.154515050167224,0.7733333333333333,0.4285714285714284,0.1347994825355756,1,1
0.8240740740740726,0.1456692913385826,0.3979933110367893,0.4933333333333334,0.4285714285714284,0.3467011642949547,2,2
0.5555555555555536,0.1220472440944882,0.21438127090301,0.6,0.4285714285714284,0.186901681759379,2,1
0.9351851851851832,0.155511811023622,0.2899665551839465,0.6933333333333335,0.4285714285714284,0.2526843467011643,2,0
0.6481481481481488,0.1220472440944882,0.1471571906354515,0.8933333333333334,0.4285714285714284,0.1283958602846054,2,1
0.5740740740740726,0.2460629921259842,0.1210702341137123,0.8666666666666668,0.4285714285714284,0.1056921086675291,2,1
0.7870370370370345,0.0669291338582677,0.3311036789297659,0.7200000000000001,0.4285714285714284,0.2884864165588616,2,0
0.5462962962962941,0.25,0.060200668896321,0.8533333333333334,0.4285714285714284,0.0527166882276843,1,1
0.8796296296296298,0.1614173228346457,0.1672240802675585,0.6133333333333334,0.4285714285714284,0.1458602846054333,2,0
0.731481481481481,0.0846456692913386,0.1147157190635451,0.7066666666666667,0.4285714285714284,0.1001617076326002,2,1
0.7592592592592595,0.0964566929133858,0.2073578595317725,0.56,0.4285714285714284,0.1807891332470892,2,1
0.8981481481481488,0.1496062992125984,0.2501672240802676,0.9466666666666668,0.4285714285714284,0.2180465717981888,2,0
0.9166666666666644,0.139763779527559,0.168561872909699,0.9066666666666666,0.4285714285714284,0.1470245795601552,2,0
0.9537037037037024,0.1259842519685039,0.0354515050167224,0.9333333333333336,0.4285714285714284,0.0311772315653298,2,0
0.7777777777777786,0.0787401574803149,0.054515050167224,0.8266666666666668,0.4285714285714284,0.0477684346701164,2,0
0.8518518518518512,0.1141732283464566,0.2749163879598662,0.64,0.4285714285714284,0.2395860284605432,2,0
0.8981481481481488,0.1279527559055118,0.1732441471571906,0.6533333333333333,0.4285714285714284,0.1510996119016817,2,0
0.8148148148148131,0.1456692913385826,0.2438127090301003,0.8133333333333334,0.4285714285714284,0.21251617076326,2,0
0.3981481481481488,0.3031496062992126,0.0836120401337792,0.8666666666666668,0.4285714285714284,0.0730918499353169,1,1
